"path","git_state","artifact_class","slice_id","ownership","dependency","disposition","verification"
"frontend/src/app/(agency)/workbench/__tests__/page.test.tsx","M","test_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/app/(auth)/forgot-password/page.tsx","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/app/(auth)/join/[code]/page.tsx","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/app/(auth)/login/page.tsx","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/app/(auth)/signup/page.tsx","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/components/auth/AuthProvider.tsx","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/hooks/__tests__/useRuntimeVersion.test.tsx","M","test_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/hooks/useRuntimeVersion.ts","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/lib/__tests__/workbench-blocking-copy.test.ts","M","test_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"frontend/src/lib/workbench-blocking-copy.ts","M","frontend_product_code","H07","historical_shared_dirty_snapshot_origin_unknown_preserved","H02+H03+frontend_backend_contracts","preserved_in_commit_2f9a638","frontend_typecheck_and_1245_vitest_tests_observed;lint_and_build_residuals_recorded"
"overview.md","A","project_artifact","H12","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+repository_control_plane","preserved_in_commit_2f9a638","hook_gate_push_and_remote_sha_equality_observed"
"scripts/check_findings_register.py","A","verification_tooling","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"scripts/run_backend_tests.sh","M","verification_tooling","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"scripts/verify_d6_gate_snapshot.py","M","verification_tooling","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"spine_api/draft_store.py","M","backend_product_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"spine_api/persistence.py","M","backend_product_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"spine_api/routers/analytics.py","M","backend_product_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"spine_api/routers/audit.py","M","backend_product_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"spine_api/routers/constraints.py","M","backend_product_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"spine_api/routers/frontier.py","M","backend_product_code","H10","historical_shared_dirty_snapshot_origin_unknown_preserved","H04+database_schema_and_router_contracts","preserved_in_commit_2f9a638","route_snapshot_and_backend_suite_observed"
"spine_api/routers/integrations.py","M","backend_product_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"spine_api/routers/team.py","M","backend_product_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"spine_api/services/pipeline_execution_service.py","M","backend_product_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/agents/runtime.py","M","backend_product_code","H05","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+runtime_and_journey_contracts","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/decision/constraint_engine.py","M","backend_product_code","H05","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+runtime_and_journey_contracts","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/evals/audit/manifest.yaml","M","backend_product_code","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"src/evals/audit/snapshot.py","M","backend_product_code","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"src/intake/action_contract.py","A","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/intake/extractors.py","M","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/intake/orchestration.py","M","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/intake/packet_models.py","M","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/intake/plan_candidate.py","M","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/intake/validation.py","M","backend_product_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"src/security/privacy_guard.py","M","backend_product_code","H04","mixed_prior_work_plus_commit_preparation_repair_observed","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"tests/conftest.py","M","test_code","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"tests/evals/test_d6_gate_snapshot.py","M","test_code","H06","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"tests/fixtures/server_openapi_paths_snapshot.json","M","test_fixture","H11","historical_shared_dirty_snapshot_origin_unknown_preserved","H03+H06","preserved_in_commit_2f9a638","fixture_presence_and_relevant_suite_observed"
"tests/fixtures/server_route_snapshot.json","M","test_fixture","H11","historical_shared_dirty_snapshot_origin_unknown_preserved","H03+H06","preserved_in_commit_2f9a638","fixture_presence_and_relevant_suite_observed"
"tests/test_action_contract.py","A","test_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_agent_runtime_resilience.py","A","test_code","H05","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+runtime_and_journey_contracts","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_border_regulatory_constraints.py","A","test_code","H05","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+runtime_and_journey_contracts","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_cross_tenant_router_probe.py","A","test_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"tests/test_draft_store_linked_trip.py","A","test_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_escalate_lead_persistence.py","A","test_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_extraction_fixes.py","M","test_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_journey_graph_operating_system.py","A","test_code","H05","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+runtime_and_journey_contracts","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_partial_intake_lifecycle.py","M","test_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_privacy_guard.py","M","test_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"tests/test_spine_pipeline_unit.py","M","test_code","H03","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_intake_contract","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tests/test_tax_compliance_sourcing.py","M","test_code","H06","mixed_prior_work_plus_commit_preparation_repair_observed","H01+test_and_eval_oracles","preserved_in_commit_2f9a638","d6_snapshot_and_findings_lifecycle_gates_observed"
"tests/test_team_router_behavior.py","M","test_code","H04","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+authentication_and_tenant_context","preserved_in_commit_2f9a638","targeted_privacy_tax_repairs_and_backend_suite_observed"
"tests/test_trip_store_sql_coverage.py","A","test_code","H02","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+canonical_draft_and_trip_persistence","preserved_in_commit_2f9a638","backend_full_suite_observed_with_one_shared_session_ordering_residual"
"tmp/rq01_prototype.py","A","retained_research_prototype","H12","historical_shared_dirty_snapshot_origin_unknown_preserved","H01+repository_control_plane","preserved_in_commit_2f9a638","hook_gate_push_and_remote_sha_equality_observed"
