path,git_state,artifact_class,slice_id,ownership,dependency,disposition,verification
Docs/review/assets/a1_1_live_worktree_2026-09-01_classification.csv,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/a1_1_live_worktree_2026-09-03_classification.csv,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/a1_1_live_worktree_2026-09-04_classification.csv,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/alexander_01_private_aviation_arbitrage.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/chloe_01_group_consensus.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/chloe_02_split_payment_ledger.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/clara_01_epistemic_provenance_graph.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/clara_02_factual_audit_tokens.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/companion_01_offline_itinerary.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/companion_02_sos_active_beacon.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/devlin_01_crisis_evacuation_manifest.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/devlin_02_medevac_dispatch.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_01_overview.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_02_quote_review.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_03_payments.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_04_margin_optimizer.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_05_vcc_settlement.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/elena_06_knowledge_base.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/fiona_01_dual_gds_sandbox.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/haphazard_01_raw_input.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/haphazard_02_packet_overview.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/haphazard_03_inferred_urgency_visa.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/haphazard_04_stage_blockers.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/haphazard_05_automated_followup.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/klaus_01_edifact_translation.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/klaus_02_ndc_xml_validation.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/lars_01_supplier_bargaining.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/lars_02_penalty_waiver_bot.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/mateo_01_wholesale_rate_parity.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/proposal_client_accepted_hold.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/proposal_client_recalculated.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/proposal_client_tiers.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/rachel_01_roadshow_intake.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/rachel_02_duty_of_care_radar.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/rachel_03_consular_step_manifest.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/rachel_04_irops_auto_healing.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/rachel_05_ivr_bypass_bridge.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/random_document_audit_v4_productb_kpi_exploration.json,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/siddharth_01_multi_agent_load_benchmark.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/tariq_01_passport_mrz_checksums.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/review/assets/tariq_02_e_ticket_vouchers.png,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/status/BUILD_QUEUE_CONSOLIDATED.md, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/status/PRODUCTB_SCOPED_ANALYTICS_IMPLEMENTATION_2026-09-04.md,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/travel_agency_process_issue_review_2026-09-01.md,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Docs/travel_agency_process_issue_review_2026-09-02.md,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
Procfile, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
alembic.ini, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
alembic/env.py, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
alembic/versions/add_idempotency_fencing_token.py,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
alembic/versions/add_idempotency_keys_table.py,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
alembic/versions/add_platform_role_to_users.py,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
data/drafts/index.json, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
data/evals/d6_audit_gate_snapshot.json, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
data/fixtures/adversarial/adversarial_seed_v1.json,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
data/fixtures/evals/holdout/README.md,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
data/fixtures/test_scenarios.py, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
docker-compose.yml, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
fly.toml, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/public/manifest.json,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/public/sw.js,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/insights/PageClient.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/insights/__tests__/PageClient.test.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/overview/__tests__/useOverviewSummary.test.ts, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/overview/useOverviewSummary.ts, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/platform-admin/product-b/PageClient.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/platform-admin/product-b/page.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/settings/components/MemorySettingsTab.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/trips/PageClient.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/trips/[tripId]/layout.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/CharterAviationPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/CrisisEvacuationPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/DistributionPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/DocumentMRZPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/DutyOfCareRadarPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/EpistemicPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/FinancialSettlementPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/GDSSandboxPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/GroupParetoPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/IROPSAutoHealerPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/IVRBypassPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/JourneyGraphVisualizer.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/MemoryArchitectPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/NegotiationPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/PageClient.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/PersonaCouncilPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/ProposalCompilerPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/RouteLogisticsPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/StressBenchmarkPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/TimeTravelScrubber.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/YieldArbitragePanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/__tests__/YieldArbitragePanel.contract.test.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(agency)/workbench/__tests__/simulated-panels-honesty.test.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(traveler)/companion/page.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/(traveler)/itinerary-checker/PageClient.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/corporate/offsites/page.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/intake/fast/page.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/proposals/[proposalId]/page.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/app/proposals/__tests__/page.test.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/inbox/ComposableFilterBar.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/insights/ProductBKpiPanel.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/marketing/landing-v5.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/ui/SimulatedBadge.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/ui/drawer.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/ui/modal.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/LifecycleChip.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/PlanningTripCard.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/__tests__/LifecycleChip.test.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/panels/IntakePanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/panels/PacketPanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/panels/YieldArbitragePanel.tsx, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/components/workspace/panels/__tests__/IntakePanel.repairDeepLink.test.tsx,??,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/hooks/useDraftAutosave.ts, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
frontend/src/hooks/useGovernance.ts, M,unknown_preserved_concurrent_artifact,LIVE-UNCLASSIFIED,unknown_preserved_concurrent,current_checkout_and_repo_instructions,preserve_pending_semantic_classification,git_status_presence_only;not_product_or_release_proof
